id,category_id,name,price,original_price,stock,sales,main_image,images,description,detail,status,created_at,update_time,cover_image,is_recommend,sale_count
131,6,新款童装643,467.03,459.94,37,350,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第1号商品的描述,<p>这是第1号商品的详细描述</p>,1,"2025-04-22 14:01:39","2025-04-22 14:47:28",NULL,0,31
132,6,精品男装669,87.67,479.98,23,148,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第2号商品的描述,<p>这是第2号商品的详细描述</p>,1,"2025-04-02 14:01:39","2025-04-22 14:48:08",NULL,0,81
133,10,高端女装53,409.02,953.15,76,612,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第3号商品的描述,<p>这是第3号商品的详细描述</p>,1,"2025-04-21 14:01:39","2025-04-22 14:47:30",NULL,0,470
134,8,新款电脑782,916.41,280.46,32,410,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第4号商品的描述,<p>这是第4号商品的详细描述</p>,1,"2025-04-13 14:01:39","2025-04-22 14:47:42",NULL,0,722
135,13,热销手机511,641.87,775.75,88,309,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第5号商品的描述,<p>这是第5号商品的详细描述</p>,1,"2025-04-06 14:01:39","2025-04-22 14:47:53",NULL,0,213
136,10,精品男装89,920.26,428.46,44,550,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第6号商品的描述,<p>这是第6号商品的详细描述</p>,1,"2025-04-02 14:01:39","2025-04-22 14:48:08",NULL,0,797
137,17,时尚男装335,151.35,797.93,43,838,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第7号商品的描述,<p>这是第7号商品的详细描述</p>,1,"2025-04-02 14:01:39","2025-04-22 14:48:08",NULL,0,75
138,9,精品童装483,46.44,894.00,60,361,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第8号商品的描述,<p>这是第8号商品的详细描述</p>,1,"2025-04-14 14:01:39","2025-04-22 14:47:39",NULL,0,762
139,18,高端童装994,542.57,908.52,44,506,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第9号商品的描述,<p>这是第9号商品的详细描述</p>,1,"2025-04-22 14:01:39","2025-04-22 14:47:25",NULL,0,193
140,17,热销手机837,124.50,96.08,69,524,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第10号商品的描述,<p>这是第10号商品的详细描述</p>,1,"2025-03-26 14:01:39","2025-04-22 14:48:08",NULL,0,997
141,9,高端女装381,889.21,381.30,16,415,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第11号商品的描述,<p>这是第11号商品的详细描述</p>,1,"2025-04-02 14:01:39","2025-04-22 14:01:39",NULL,0,995
142,17,高端电脑685,904.03,563.98,53,930,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第12号商品的描述,<p>这是第12号商品的详细描述</p>,1,"2025-04-15 14:01:39","2025-04-22 14:01:39",NULL,0,672
143,13,热销电脑645,566.18,1081.54,78,902,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第13号商品的描述,<p>这是第13号商品的详细描述</p>,1,"2025-04-18 14:01:39","2025-04-22 14:01:39",NULL,0,759
144,10,高端童装96,882.81,166.23,41,209,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第14号商品的描述,<p>这是第14号商品的详细描述</p>,1,"2025-04-18 14:01:39","2025-04-22 14:01:39",NULL,0,751
145,10,精品电脑170,300.20,1220.00,59,287,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第15号商品的描述,<p>这是第15号商品的详细描述</p>,1,"2025-04-18 14:01:39","2025-04-22 14:01:39",NULL,0,460
146,17,热销男装548,543.49,69.72,96,940,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第16号商品的描述,<p>这是第16号商品的详细描述</p>,1,"2025-03-29 14:01:39","2025-04-22 14:01:39",NULL,0,297
147,6,时尚电脑21,350.19,754.64,23,450,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第17号商品的描述,<p>这是第17号商品的详细描述</p>,1,"2025-03-26 14:01:39","2025-04-22 14:01:39",NULL,0,804
148,9,热销手机471,496.01,61.93,51,411,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第18号商品的描述,<p>这是第18号商品的详细描述</p>,1,"2025-04-20 14:01:39","2025-04-22 14:01:39",NULL,0,433
149,18,高端手机514,775.47,379.62,46,485,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第19号商品的描述,<p>这是第19号商品的详细描述</p>,1,"2025-04-07 14:01:39","2025-04-22 14:01:39",NULL,0,264
150,15,热销女装727,782.70,832.69,13,899,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第20号商品的描述,<p>这是第20号商品的详细描述</p>,1,"2025-04-11 14:01:39","2025-04-22 14:01:39",NULL,0,422
151,18,高端手机285,109.85,837.42,72,834,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第21号商品的描述,<p>这是第21号商品的详细描述</p>,1,"2025-03-31 14:01:39","2025-04-22 14:01:39",NULL,0,998
152,16,热销女装557,990.08,338.08,27,96,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第22号商品的描述,<p>这是第22号商品的详细描述</p>,1,"2025-04-04 14:01:39","2025-04-22 14:01:39",NULL,0,569
153,18,精品童装196,764.82,289.92,43,727,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第23号商品的描述,<p>这是第23号商品的详细描述</p>,1,"2025-04-03 14:01:39","2025-04-22 14:01:39",NULL,0,326
154,14,高端男装240,883.45,874.41,95,352,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第24号商品的描述,<p>这是第24号商品的详细描述</p>,1,"2025-04-12 14:01:39","2025-04-22 14:01:39",NULL,0,509
155,12,时尚电脑371,59.16,170.77,18,379,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第25号商品的描述,<p>这是第25号商品的详细描述</p>,1,"2025-04-18 14:01:39","2025-04-22 14:01:39",NULL,0,449
156,16,热销电脑497,30.75,678.45,16,831,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第26号商品的描述,<p>这是第26号商品的详细描述</p>,1,"2025-03-31 14:01:39","2025-04-22 14:01:39",NULL,0,183
157,14,新款男装984,435.21,249.55,82,65,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第27号商品的描述,<p>这是第27号商品的详细描述</p>,1,"2025-03-28 14:01:39","2025-04-22 14:01:39",NULL,0,517
158,7,热销男装544,661.97,773.86,65,292,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第28号商品的描述,<p>这是第28号商品的详细描述</p>,1,"2025-04-01 14:01:39","2025-04-22 14:01:39",NULL,0,55
159,7,精品电脑48,389.84,961.54,22,19,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i3/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg",这是第29号商品的描述,<p>这是第29号商品的详细描述</p>,1,"2025-03-25 14:01:39","2025-04-22 14:01:39",NULL,0,908
160,14,新款女装380,94.40,330.52,97,399,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg",这是第30号商品的描述,<p>这是第30号商品的详细描述</p>,1,"2025-04-18 14:01:39","2025-04-22 14:01:39",NULL,0,804
161,13,高端手机317,300.28,639.37,87,313,https://img.alicdn.com/imgextra/i1/2200724907121/O1CN01h8mGXk24jcFHVHt5Y_!!2200724907121.jpg,"https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i2/2200724907121/O1CN01Z0JmYk24jcFHVHt5Y_!!2200724907121.jpg,https://img.alicdn.com/imgextra/i4/2200724907121/O1CN01kzmJMM24jcFEzp5Yv_!!2200724907121.jpg",这是第31号商品的描述,<p>这是第31号商品的详细描述</p>,1,"2025-04-15 14:01:39","2025-04-22 14:01:39",NULL,0,914
